"","X..","lvl1Hint","studentID","currPrb","state","elTime","levelsPresented","lvl1HintFollowed","stateChangedB4FollowHint","lvl1_timeCost","diffRulesApplied","diffNodesHighlighted","nodesDerived","numRestart","numDiffNodeInResult"
"1297",NA,"Try to derive -L","wlpayne","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given]/S","18.582",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1298",NA,"Try to derive (B*C)","zcfearns","1.0.1.0","(A>(B*C))[1;0;Given],(A+D)[2;0;Given],(-D*E)[3;0;Given],-D[4;3;Simplification]/B","126.841",1,TRUE,0,0,0,0,0,0,0
"1299",NA,"Try to derive (B*C)","zcfearns","1.0.1.0","(A>(B*C))[1;0;Given],(A+D)[2;0;Given],(-D*E)[3;0;Given],-D[4;3;Simplification],A[5;2,4;Disjunctive Syllogism]/B","176.847",1,TRUE,0,0,1,0,1,0,0
"1300",NA,"Try to derive (W+-R)","zcfearns","1.0.3.0","((W+-R)*N)[1;0;Given],((G+Z)>-W)[2;0;Given],Z[3;0;Given],(G+Z)[4;3;Addition],-W[5;4,2;Modus Ponens],(-W+R)[6;5;Addition]/-R","181.198",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1301",NA,"Try to derive (W+-R)","zcfearns","1.0.3.0","((W+-R)*N)[1;0;Given],((G+Z)>-W)[2;0;Given],Z[3;0;Given],(G+Z)[4;3;Addition],-W[5;4,2;Modus Ponens],(-W+R)[6;5;Addition]/-R","275.723",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1302",NA,"Try to derive (W+-R)","zcfearns","1.0.3.0","((W+-R)*N)[1;0;Given],((G+Z)>-W)[2;0;Given],Z[3;0;Given],(G+Z)[4;3;Addition],-W[5;4,2;Modus Ponens],(-W+R)[6;5;Addition]/-R","276.433",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1303",NA,"Try to derive (G+Z)","zcfearns","1.0.3.0","((W+-R)*N)[1;0;Given],((G+Z)>-W)[2;0;Given],Z[3;0;Given],(G+Z)[4;3;Addition],-W[5;4,2;Modus Ponens],(-W+R)[6;5;Addition],(W+-R)[7;1;Simplification]/-R","330.008",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1304",NA,"Try to derive K","zcfearns","2.-1.3.0","(L*K)[1;0;Given],((K*O)>(Q>P))[2;0;Given],O[3;0;Given],(P>R)[4;0;Given]/(Q>R)","258.859",1,TRUE,1,3.89500000000004,1,1,1,0,1
"1305",NA,"Try to derive -Z","zcfearns","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given]/((J+L)+K)","29.662",1,TRUE,1,15.951,1,2,1,0,1
"1306",NA,"Try to derive (J+K)","zcfearns","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given],-Z[4;2;Simplification],-J[5;4,3;Modus Tollens],K[6;5,1;Disjunctive Syllogism]/((J+L)+K)","90.715",1,TRUE,3,145.625,3,3,3,0,3
"1307",NA,"Try to derive (J+K)","zcfearns","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given],-Z[4;2;Simplification],-J[5;4,3;Modus Tollens],K[6;5,1;Disjunctive Syllogism],(L+K)[7;6;Addition]/((J+L)+K)","127.079",1,TRUE,2,109.261,3,2,2,0,2
"1308",NA,"Try to derive (J+(L+K))","zcfearns","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given],-Z[4;2;Simplification],-J[5;4,3;Modus Tollens],K[6;5,1;Disjunctive Syllogism],(L+K)[7;6;Addition],(J+K)[8;6;Addition],((L+K)*(J+K))[9;7,8;Conjunction]/((J+L)+K)","257.662",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1309",NA,"Try to derive (J+(L+K))","zcfearns","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given],-Z[4;2;Simplification],-J[5;4,3;Modus Tollens],K[6;5,1;Disjunctive Syllogism],(L+K)[7;6;Addition],(J+K)[8;6;Addition],((L+K)*(J+K))[9;7,8;Conjunction],(((L+K)*J)+((L+K)*K))[10;9;Distributive]/((J+L)+K)","284.256",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1310",NA,"Try to derive (J+(L+K))","zcfearns","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given],-Z[4;2;Simplification],-J[5;4,3;Modus Tollens],K[6;5,1;Disjunctive Syllogism],(L+K)[7;6;Addition],(J+K)[8;6;Addition],((L+K)*(J+K))[9;7,8;Conjunction]/((J+L)+K)","338.811",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1311",NA,"Try to derive (J+(L+K))","zcfearns","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given],-Z[4;2;Simplification],-J[5;4,3;Modus Tollens],K[6;5,1;Disjunctive Syllogism],(J+K)[7;6;Addition],((J+K)+L)[8;7;Addition]/((J+L)+K)","409.62",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1312",NA,"Try to derive (S>Y)","zcfearns","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(S>Y)[5;3,4;Modus Tollens],(I*Q)[6;5,1;Disjunctive Syllogism],D[7;6,2;Modus Ponens]/Y","48.999",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1313",NA,"Try to derive (S>Y)","zcfearns","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(S>Y)[5;3,4;Modus Tollens],(I*Q)[6;5,1;Disjunctive Syllogism],D[7;6,2;Modus Ponens],(D*-D)[8;3,7;Conjunction]/Y","204.852",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1314",NA,"Try to derive (I*Q)","zcfearns","3.-1.3.0","undefined","5.479",1,TRUE,0,0,0,0,1,0,0
"1315",NA,"Try to derive S","zcfearns","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(I*Q)[5;3,2;Modus Tollens],(S>Y)[6;5,1;Disjunctive Syllogism]/Y","20.76",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1316",NA,"Try to derive S","zcfearns","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(I*Q)[5;3,2;Modus Tollens],(S>Y)[6;5,1;Disjunctive Syllogism],-(S>Y)[7;3,4;Modus Tollens],(I*Q)[8;7,1;Disjunctive Syllogism],D[9;8,2;Modus Ponens],(-S+Y)[10;6;Implication]/Y","249.678",1,TRUE,4,143.014,7,4,4,0,4
"1317",NA,"Try to derive --S","zcfearns","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(I*Q)[5;3,2;Modus Tollens],(S>Y)[6;5,1;Disjunctive Syllogism],-(S>Y)[7;3,4;Modus Tollens],(I*Q)[8;7,1;Disjunctive Syllogism],D[9;8,2;Modus Ponens],(-S+Y)[10;6;Implication],-(-S+Y)[11;7;Implication],(--S*-Y)[12;11;DeMorgan's Law],(S*-Y)[13;12;Double Negation],S[14;13;Simplification]/Y","408.552",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1318",NA,"Try to derive (D+Y)","zcfearns","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(I*Q)[5;3,2;Modus Tollens],(S>Y)[6;5,1;Disjunctive Syllogism],-(S>Y)[7;3,4;Modus Tollens],(I*Q)[8;7,1;Disjunctive Syllogism],D[9;8,2;Modus Ponens],(-S+Y)[10;6;Implication],-(-S+Y)[11;7;Implication],(--S*-Y)[12;11;DeMorgan's Law],(S*-Y)[13;12;Double Negation],S[14;13;Simplification],((-S+Y)*S)[15;10,14;Conjunction],--S[16;14;Double Negation]/Y","463.725",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1319",NA,"Try to derive (-D>-(S>Y))","zcfearns","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(I*Q)[5;3,2;Modus Tollens],(S>Y)[6;5,1;Disjunctive Syllogism],-(S>Y)[7;3,4;Modus Tollens],(I*Q)[8;7,1;Disjunctive Syllogism],D[9;8,2;Modus Ponens],(-S+Y)[10;6;Implication],-(-S+Y)[11;7;Implication],(--S*-Y)[12;11;DeMorgan's Law],(S*-Y)[13;12;Double Negation],S[14;13;Simplification],((-S+Y)*S)[15;10,14;Conjunction],--S[16;14;Double Negation],(D+Y)[17;9;Addition]/Y","475.168",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1320",NA,"Try to derive (-D>-(S>Y))","zcfearns","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(I*Q)[5;3,2;Modus Tollens],(S>Y)[6;5,1;Disjunctive Syllogism],-(S>Y)[7;3,4;Modus Tollens],(I*Q)[8;7,1;Disjunctive Syllogism],D[9;8,2;Modus Ponens],(-S+Y)[10;6;Implication],-(-S+Y)[11;7;Implication],(--S*-Y)[12;11;DeMorgan's Law],(S*-Y)[13;12;Double Negation],S[14;13;Simplification],((-S+Y)*S)[15;10,14;Conjunction],--S[16;14;Double Negation],(D+Y)[17;9;Addition],(-D>-(S>Y))[18;4;Contrapositive]/Y","499.152",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1321",NA,"Try to derive (-D>-(S>Y))","zcfearns","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(I*Q)[5;3,2;Modus Tollens],(S>Y)[6;5,1;Disjunctive Syllogism],-(S>Y)[7;3,4;Modus Tollens],(I*Q)[8;7,1;Disjunctive Syllogism],D[9;8,2;Modus Ponens],(-S+Y)[10;6;Implication],-(-S+Y)[11;7;Implication],(--S*-Y)[12;11;DeMorgan's Law],(S*-Y)[13;12;Double Negation],S[14;13;Simplification],((-S+Y)*S)[15;10,14;Conjunction],--S[16;14;Double Negation],(D+Y)[17;9;Addition],(-D>-(S>Y))[18;4;Contrapositive]/Y","502.31",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1322",NA,"Try to derive (-D>-(S>Y))","zcfearns","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(I*Q)[5;3,2;Modus Tollens],(S>Y)[6;5,1;Disjunctive Syllogism],-(S>Y)[7;3,4;Modus Tollens],(I*Q)[8;7,1;Disjunctive Syllogism],D[9;8,2;Modus Ponens],(-S+Y)[10;6;Implication],-(-S+Y)[11;7;Implication],(--S*-Y)[12;11;DeMorgan's Law],(S*-Y)[13;12;Double Negation],S[14;13;Simplification],((-S+Y)*S)[15;10,14;Conjunction],--S[16;14;Double Negation],(D+Y)[17;9;Addition],(-D>-(S>Y))[18;4;Contrapositive]/Y","505.24",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1323",NA,"Try to derive -O","zcfearns","4.1.1.0","((R*N)>O)[1;0;Given],(-O*(-W>A))[2;0;Given],((U>K)+(R*N))[3;0;Given],(K>-W)[4;0;Given]/(U>A)","14.394",1,TRUE,1,7.132,1,1,1,0,1
"1324",NA,"Try to derive (-B+-A)","zcfearns","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given]/(-D>-A)","18.609",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1325",NA,"Try to derive (B>-A)","zcfearns","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given],(A>-B)[4;1,2;Disjunctive Syllogism],(-D>B)[5;3;Implication]/(-D>-A)","43.469",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1326",NA,"Try to derive (B>-A)","zcfearns","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given],(A>-B)[4;1,2;Disjunctive Syllogism],(-D>B)[5;3;Implication],(-A+-B)[6;4;Implication]/(-D>-A)","53.143",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1327",NA,"Try to derive (A>D)","zcfearns","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given],(A>-B)[4;1,2;Disjunctive Syllogism],(-D>B)[5;3;Implication],(-A+-B)[6;4;Implication],(--B>-A)[7;4;Contrapositive],(B>-A)[8;7;Double Negation]/(-D>-A)","67.956",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1328",NA,"Try to derive (A>D)","zcfearns","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given],(A>-B)[4;1,2;Disjunctive Syllogism],(-D>B)[5;3;Implication],(-A+-B)[6;4;Implication],(--B>-A)[7;4;Contrapositive],(B>-A)[8;7;Double Negation],(-B>--D)[9;5;Contrapositive],(-B>D)[10;9;Double Negation],(--A>-B)[11;8;Contrapositive]/(-D>-A)","114.185",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1329",NA,"Try to derive (-B+-A)","zcfearns","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given]/(-D>-A)","13.083",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1330",NA,"Try to derive ((Y>P)*(P>Y))","zcfearns","6.-1.3.0","(Y=P)[1;0;Given],(-Y>-C)[2;0;Given],(-P=-C)[3;0;Given],((-P>-C)*(-C>-P))[4;3;Equivalence]/(Y>C)","73.94",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1331",NA,"Try to derive -L","rwu5","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given]/S","2.618",1,TRUE,1,80.281,1,2,1,0,1
"1332",NA,"Try to derive -L","rwu5","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given]/S","3.362",1,TRUE,1,79.537,1,2,1,0,1
"1333",NA,"Try to derive -L","rwu5","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given]/S","3.918",1,TRUE,1,78.981,1,2,1,0,1
"1334",NA,"Try to derive -L","rwu5","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given]/S","4.187",1,TRUE,1,78.712,1,2,1,0,1
"1335",NA,"Try to derive -L","rwu5","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given]/S","4.39",1,TRUE,1,78.509,1,2,1,0,1
"1336",NA,"Try to derive (S+L)","rwu5","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],-L[4;2,3;Modus Ponens]/S","88.095",1,TRUE,0,0,0,0,0,0,0
"1337",NA,"Try to derive S+L","rwu5","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given]/S","5.731",1,TRUE,2,114.074,2,1,2,0,2
"1338",NA,"Try to derive (S+L)","rwu5","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],-L[4;2,3;Modus Ponens]/S","19.078",1,TRUE,0,0,0,1,0,0,0
"1339",NA,"Try to derive (B*(S+L))","rwu5","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],-L[4;2,3;Modus Ponens],(S+L)[5;1;Simplification]/S","122.223",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1340",NA,"Try to derive (B*(S+L))","rwu5","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],-L[4;2,3;Modus Ponens],(S+L)[5;1;Simplification]/S","240.627",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1341",NA,"Try to derive (B*(S+L))","rwu5","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],-L[4;2,3;Modus Ponens],(S+L)[5;1;Simplification]/S","241.079",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1342",NA,"Try to derive (B*(S+L))","rwu5","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],-L[4;2,3;Modus Ponens],(S+L)[5;1;Simplification]/S","241.278",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1343",NA,"Try to derive (B*(S+L))","rwu5","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],-L[4;2,3;Modus Ponens],(S+L)[5;1;Simplification],((B*S)+(B*L))[6;1;Distributive]/S","269.394",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1344",NA,"Try to derive (B*(S+L))","rwu5","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],-L[4;2,3;Modus Ponens],(S+L)[5;1;Simplification],((B*S)+(B*L))[6;1;Distributive]/S","271.113",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1345",NA,"Try to derive -L","rwu5","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given]/S","12.256",1,TRUE,1,0.032,2,1,2,0,1
"1346",NA,"Try to derive -L","rwu5","1.0.2.0","undefined","9.191",1,TRUE,1,3.097,1,1,2,0,1
"1347",NA,"Try to derive -L","rwu5","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given]/S","9.486",1,TRUE,1,2.802,1,1,1,0,1
"1348",NA,"Try to derive (S+L)","rwu5","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],-L[4;2,3;Modus Ponens]/S","13.543",1,TRUE,0,0,0,0,0,0,0
"1349",NA,"Try to derive (B*(S+L))","rwu5","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],-L[4;2,3;Modus Ponens]/S","31.214",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1350",NA,"Try to derive (B*(S+L))","rwu5","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],-L[4;2,3;Modus Ponens],(S+L)[5;1;Simplification],(B*(-S>L))[6;1;Implication]/S","115.482",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1351",NA,"Try to derive (B*(S+L))","rwu5","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],-L[4;2,3;Modus Ponens],(S+L)[5;1;Simplification],(B*(-S>L))[6;1;Implication],((B*S)+(B*L))[7;1;Distributive]/S","124.331",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1352",NA,"Try to derive F","rwu5","2.-1.1.0","((F+G)>H)[1;0;Given],(I+F)[2;0;Given],(-I*J)[3;0;Given]/H","4.248",1,TRUE,3,120.876,3,3,2,0,3
"1353",NA,"Try to derive (F+G)","rwu5","2.-1.1.0","((F+G)>H)[1;0;Given],(I+F)[2;0;Given],(-I*J)[3;0;Given],-I[4;3;Simplification],(-I>F)[5;2;Implication],F[6;5,4;Modus Ponens]/H","127.389",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1354",NA,"Try to derive F","rwu5","2.-1.1.0","((F+G)>H)[1;0;Given],(I+F)[2;0;Given],(-I*J)[3;0;Given],-I[4;3;Simplification],F[5;2,4;Disjunctive Syllogism],(F+G)[6;5;Addition]/H","86.206",1,TRUE,0,0,1,0,1,0,0
"1355",NA,"Try to derive (M*N)","rwu5","2.-1.2.0","((-K+L)>(M*N))[1;0;Given],(K>O)[2;0;Given],-O[3;0;Given]/N","5.328",1,TRUE,0,0,0,0,0,0,0
"1356",NA,"Try to derive (I*Q)","rwu5","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given]/Y","12.791",1,TRUE,0,0,1,0,1,0,0
"1357",NA,"Try to derive (I*Q)","rwu5","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(S>Y)[5;3,4;Modus Tollens]/Y","49.997",1,TRUE,0,0,1,0,0,0,0
"1358",NA,"Try to derive (D+Y)","rwu5","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(S>Y)[5;3,4;Modus Tollens],(I*Q)[6;1,5;Disjunctive Syllogism]/Y","79.466",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1359",NA,"Try to derive (S>Y)","rwu5","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(S>Y)[5;3,4;Modus Tollens],(I*Q)[6;1,5;Disjunctive Syllogism],D[7;2,6;Modus Ponens]/Y","97.746",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1360",NA,"Try to derive -(R*N)","rwu5","4.1.1.0","((R*N)>O)[1;0;Given],(-O*(-W>A))[2;0;Given],((U>K)+(R*N))[3;0;Given],(K>-W)[4;0;Given]/(U>A)","7.572",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1361",NA,"Try to derive Z>-G","rwu5","5.-1.1.0","(-R+Z)[1;0;Given],(G>-Z)[2;0;Given]/(R>-G)","3.591",1,TRUE,1,4.711,1,1,1,0,1
"1362",NA,"Try to derive (R>Z)","rwu5","5.-1.1.0","(-R+Z)[1;0;Given],(G>-Z)[2;0;Given],(--Z>-G)[3;2;Contrapositive]/(R>-G)","21.015",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1363",NA,"Try to derive (R>Z)","rwu5","5.-1.1.0","(-R+Z)[1;0;Given],(G>-Z)[2;0;Given],(--Z>-G)[3;2;Contrapositive],(Z>-G)[4;3;Double Negation]/(R>-G)","30.072",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1364",NA,"Try to derive (G>-A)","rwu5","5.-1.2.0","-(G*A)[1;0;Given],(B>A)[2;0;Given],(-A>-B)[3;2;Contrapositive]/(G>-B)","17.61",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1365",NA,"Try to derive -T","rwu5","6.-1.1.0","-(T*L)[1;0;Given],(-T>-N)[2;0;Given],-(E+T)[3;0;Given]/-N","15.518",1,TRUE,1,7.278,2,2,2,0,1
"1366",NA,"Try to derive --H+--F","rwu5","6.-1.2.0","(J>H)[1;0;Given],(-W>(-H*-F))[2;0;Given],J[3;0;Given]/W","16.435",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"1367",NA,"Try to derive -L","mdstiles","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],((B*S)+(B*L))[4;1;Distributive]/S","121.262",1,TRUE,1,35.745,18,1,1,0,1
"1368",NA,"Try to derive (S+L)","mdstiles","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],((B*S)+(B*L))[4;1;Distributive],-L[5;2,3;Modus Ponens]/S","4205.16",1,TRUE,0,0,0,1,0,0,0
"1369",NA,"Try to derive (S+L)","mdstiles","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],((B*S)+(B*L))[4;1;Distributive],-L[5;2,3;Modus Ponens]/S","4546.71",1,TRUE,0,0,0,0,0,0,0
"1370",NA,"Try to derive (S+L)","mdstiles","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],((B*S)+(B*L))[4;1;Distributive],-L[5;2,3;Modus Ponens]/S","4546.88",1,TRUE,0,0,0,0,0,0,0
"1371",NA,"Try to derive (S+L)","mdstiles","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],((B*S)+(B*L))[4;1;Distributive],-L[5;2,3;Modus Ponens]/S","4547.03",1,TRUE,0,0,0,0,0,0,0
"1372",NA,"Try to derive (S+L)","mdstiles","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],((B*S)+(B*L))[4;1;Distributive],-L[5;2,3;Modus Ponens]/S","4547.44",1,TRUE,0,0,0,0,0,0,0
"1373",NA,"Try to derive (S+L)","mdstiles","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],((B*S)+(B*L))[4;1;Distributive],-L[5;2,3;Modus Ponens],(-(B*S)>(B*L))[6;4;Implication]/S","5288.86",1,TRUE,0,0,1,0,0,0,0
"1374",NA,"Try to derive (S+L)","mdstiles","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],((B*S)+(B*L))[4;1;Distributive],-L[5;2,3;Modus Ponens],(-(B*S)>(B*L))[6;4;Implication],(-(B*L)>--(B*S))[7;6;Contrapositive]/S","5294.93",1,TRUE,0,0,0,0,0,0,0
"1375",NA,"Try to derive (S+L)","mdstiles","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],((B*S)+(B*L))[4;1;Distributive],-L[5;2,3;Modus Ponens],(-(B*S)>(B*L))[6;4;Implication],(-(B*L)>--(B*S))[7;6;Contrapositive],((-(B*L)+-(B*S))>(--(B*S)+(B*L)))[8;7,6;Constructive Dilemma],(-(--(B*S)+(B*L))>-(-(B*L)+-(B*S)))[9;8;Contrapositive],(-((--(B*S)+B)*(--(B*S)+L))>-(-(B*L)+-(B*S)))[10;9;Distributive]/S","5404.62",1,TRUE,0,0,1,0,0,0,0
"1376",NA,"Try to derive (S+L)","mdstiles","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],((B*S)+(B*L))[4;1;Distributive],-L[5;2,3;Modus Ponens],(-(B*S)>(B*L))[6;4;Implication],(-(B*L)>--(B*S))[7;6;Contrapositive],((-(B*L)+-(B*S))>(--(B*S)+(B*L)))[8;7,6;Constructive Dilemma],(-(--(B*S)+(B*L))>-(-(B*L)+-(B*S)))[9;8;Contrapositive],(-((--(B*S)+B)*(--(B*S)+L))>-(-(B*L)+-(B*S)))[10;9;Distributive]/S","5441.7",1,TRUE,0,0,0,0,1,0,0
"1377",NA,"Try to derive (S+L)","mdstiles","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],((B*S)+(B*L))[4;1;Distributive],-L[5;2,3;Modus Ponens],(-(B*S)>(B*L))[6;4;Implication],((-B+-S)>(B*L))[7;6;DeMorgan's Law]/S","5479.84",1,TRUE,0,0,1,0,0,0,0
"1378",NA,"Try to derive (S+L)","mdstiles","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],((B*S)+(B*L))[4;1;Distributive],-L[5;2,3;Modus Ponens],(-(B*S)>(B*L))[6;4;Implication],((-B+-S)>(B*L))[7;6;DeMorgan's Law],(-(B*L)>-(-B+-S))[8;7;Contrapositive]/S","5495.79",1,TRUE,0,0,1,0,0,0,0
